# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
10,28,59.96649161923061,0.7448255442307066,0.14923798175023406,1,F+,true,7,2
10,28,121.12837785010467,0.7448255442307066,0.14923798175023406,2,D-,true,7,2
3,28,111.0043251581112,0.7448255442307066,0.14923798175023406,0,F+,true,7,2
3,28,178.18237655740512,0.7448255442307066,0.14923798175023406,0,D+,false,7,2
3,28,246.98085724543682,0.7448255442307066,0.14923798175023406,0,D+,false,7,2
3,28,312.32761973022775,0.7448255442307066,0.14923798175023406,1,D,true,7,2
3,28,387.1867593247151,0.7448255442307066,0.14923798175023406,1,C,false,7,2
3,28,461.0710291000642,0.7448255442307066,0.14923798175023406,1,C,false,7,2
3,28,532.8157835251188,0.7448255442307066,0.14923798175023406,1,C-,false,7,2
3,28,596.9411656717073,0.7448255442307066,0.14923798175023406,2,D,true,7,2
16,28,432.56211693858626,0.7448255442307066,0.14923798175023406,0,D,true,7,2
16,28,490.78272785041156,0.7448255442307066,0.14923798175023406,1,F+,true,7,2
16,28,546.6583704357938,0.7448255442307066,0.14923798175023406,2,F,true,7,2
1,28,347.7054122007709,0.7448255442307066,0.14923798175023406,0,F+,true,7,2
1,28,423.7514659212012,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,497.38901363551304,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,574.6515397734597,0.7448255442307066,0.14923798175023406,0,C+,false,7,2
1,28,651.1992685845968,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,723.1012326856187,0.7448255442307066,0.14923798175023406,0,C-,false,7,2
1,28,798.2048748591318,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,871.2881778086182,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,947.8140898769204,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,1024.7838416802524,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,1101.375473127959,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,1178.0482808927393,0.7448255442307066,0.14923798175023406,0,C,false,7,2
1,28,1256.1112634328772,0.7448255442307066,0.14923798175023406,0,C+,false,7,2
1,28,1334.4982731380835,0.7448255442307066,0.14923798175023406,0,C+,false,7,2
