group_count,group_id,id,type,num_standards_in_group,num_deviants_in_group,accumulated_payoff,mean_value,tolerance,deviant_mean_tolerance,num_groups
5,11,59,1,3,2,0.288125,0.220665,0.040300,0.250000,13
5,11,59,1,3,2,0.517731,0.220665,0.040300,0.250000,13
4,11,59,1,2,2,0.863061,0.220665,0.040300,0.250000,13
4,11,59,1,2,2,1.011929,0.220665,0.040300,0.250000,13
4,11,59,1,2,2,1.230676,0.220665,0.040300,0.250000,13
4,11,59,1,2,2,1.380191,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.535089,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.535089,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.535089,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.646799,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.781463,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.887908,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,1.887908,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.054087,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.054087,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.054087,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.054087,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.214243,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.214243,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.321157,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.450253,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.450253,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.450253,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.450253,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.450253,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.515010,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.515010,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.553820,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.553820,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.553820,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.553820,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.697992,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.697992,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.801562,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.881392,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.003963,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.946612,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.946612,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.946612,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,2.946612,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.117427,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.117427,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.292427,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.292427,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.292427,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.465000,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.465000,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.465000,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.465000,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.523491,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.680123,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.808456,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.928644,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.928644,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.928644,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,3.999563,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.154936,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.248315,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.248315,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.248315,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.248315,0.220665,0.040300,0.250000,13
0,-1,59,1,0,0,4.295882,0.220665,0.040300,0.250000,13
