group_count,group_id,id,type,num_standards_in_group,num_deviants_in_group,accumulated_payoff,mean_value,tolerance,deviant_mean_tolerance,num_groups
5,6,33,0,5,0,0.12780945301055907,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,0.45377929210662843,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,0.7997154951095582,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,1.164440703392029,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,1.4424363613128663,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,1.7025619029998782,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,2.1669075489044194,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,2.1997919321060184,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,2.562134075164795,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,3.0253700733184816,0.24173224843421476,0.5177643098152235,0.125,13
5,6,33,0,5,0,3.1696576476097107,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,3.3151091933250427,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,3.572462022304535,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,3.87185600399971,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,3.9937753304839134,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,4.379100881516933,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,4.601321376860142,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,4.8578082993626595,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,5.303540118038654,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,5.806810922920704,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,6.270548917353153,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,6.444562561810017,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,6.702400512993336,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,6.7592288963496685,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,7.12185637280345,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,7.297903638333082,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,7.68106709048152,0.24173224843421476,0.5177643098152235,0.125,13
4,6,33,0,4,0,7.642705176025629,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,7.750251962492864,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,7.863793039073547,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,8.16073102131486,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,8.169229917849103,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,8.591351879760623,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,8.926302008951703,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,9.262771857902408,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,9.50310382557412,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,9.660315208757918,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,9.813217603291076,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,10.177231434111794,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,10.300403151040276,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,10.335219316805404,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,10.64667343410353,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,11.020501209422948,0.24173224843421476,0.5177643098152235,0.125,13
3,6,33,0,3,0,11.234917931879561,0.24173224843421476,0.5177643098152235,0.125,13
