group_count,group_id,id,type,num_standards_in_group,num_deviants_in_group,accumulated_payoff,mean_value,tolerance,deviant_mean_tolerance,num_groups
5,8,40,0,3,2,0.620262,0.546693,0.750480,0.250000,13
5,8,40,0,3,2,1.270037,0.546693,0.750480,0.250000,13
5,8,40,0,3,2,1.898963,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,2.510443,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,3.083680,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,3.656172,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,4.226845,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,4.778351,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,5.363056,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,5.959766,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,6.563512,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,7.053191,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,7.720394,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,8.291281,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,8.776248,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,9.371467,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,10.008133,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,10.662603,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,11.242723,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,11.759330,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,12.341282,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,12.895458,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,13.474033,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,14.066241,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,14.705367,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,15.364668,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,16.039556,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,16.686465,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,17.312236,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,17.875568,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,18.508985,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,19.126738,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,19.776340,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,20.311629,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,20.921989,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,21.543670,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,22.112652,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,22.753988,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,23.342683,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,23.926653,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,24.578285,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,25.204889,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,25.753811,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,26.285258,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,26.862772,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,27.490351,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,28.103547,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,28.664905,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,29.248969,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,29.836921,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,30.403132,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,30.933432,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,31.500925,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,32.122393,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,32.817177,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,33.378843,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,33.909377,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,34.524677,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,35.151847,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,35.776835,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,36.355731,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,36.895104,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,37.454306,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,38.099946,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,38.664792,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,39.291806,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,39.918816,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,40.468757,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,41.045834,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,41.704705,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,42.238980,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,42.816015,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,43.459706,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,43.965501,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,44.575870,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,45.193567,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,45.860408,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,46.544030,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,47.261266,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,47.846944,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,48.472497,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,49.027767,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,49.489607,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,50.076546,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,50.722651,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,51.265306,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,51.832520,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,52.403494,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,52.980578,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,53.566125,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,54.180325,0.546693,0.750480,0.250000,13
4,8,40,0,3,1,54.797791,0.546693,0.750480,0.250000,13
