# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
1,1,80.66419703118449,0.7885960253352963,0.19966596586438273,0,B-,false,8,2
1,1,162.47929669548176,0.7885960253352963,0.19966596586438273,0,B-,false,8,2
1,1,238.93884469919988,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,319.09623426653275,0.7885960253352963,0.19966596586438273,0,B-,false,8,2
1,1,404.807807778479,0.7885960253352963,0.19966596586438273,0,B,false,8,2
1,1,481.3052298821508,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,562.0213289968156,0.7885960253352963,0.19966596586438273,0,B-,false,8,2
1,1,639.1679426936809,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,714.505291059328,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,790.246351042492,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,861.3794393006759,0.7885960253352963,0.19966596586438273,0,C-,false,8,2
1,1,938.249843130702,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1010.8203676751317,0.7885960253352963,0.19966596586438273,0,C-,false,8,2
1,1,1089.8171959739527,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,1165.863249694383,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1239.5007974086948,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1316.7633235466415,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,1393.3110523577784,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1465.2130164588002,0.7885960253352963,0.19966596586438273,0,C-,false,8,2
1,1,1540.3166586323132,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1613.3999615817995,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1689.9258736501017,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1766.8956254534337,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1843.4872569011402,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1920.1600646659206,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,1998.2230472060585,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,2076.610056911265,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,2153.89911319432,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,2227.443020868353,0.7885960253352963,0.19966596586438273,0,C,false,8,2
1,1,2305.730543101642,0.7885960253352963,0.19966596586438273,0,C+,false,8,2
1,1,2385.9054607582175,0.7885960253352963,0.19966596586438273,0,B-,false,8,2
1,1,2458.434512176709,0.7885960253352963,0.19966596586438273,0,C-,false,8,2
