# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
12,35,63.120886221668634,0.8922609426033921,0.3507248378580551,1,D,true,11,4
12,35,130.56560950640912,0.8922609426033921,0.3507248378580551,2,D+,true,11,4
6,35,127.50081734644802,0.8922609426033921,0.3507248378580551,0,D,true,11,4
6,35,184.24430788479145,0.8922609426033921,0.3507248378580551,1,F,true,11,4
6,35,237.86055915928912,0.8922609426033921,0.3507248378580551,2,F,true,11,4
5,35,134.3785598021126,0.8922609426033921,0.3507248378580551,0,F+,true,11,4
5,35,197.198401996276,0.8922609426033921,0.3507248378580551,1,D-,true,11,4
5,35,258.9285342670586,0.8922609426033921,0.3507248378580551,2,D-,true,11,4
7,35,111.94378553051592,0.8922609426033921,0.3507248378580551,0,D-,true,11,4
7,35,178.0891567319286,0.8922609426033921,0.3507248378580551,1,D,true,11,4
7,35,247.56235120966915,0.8922609426033921,0.3507248378580551,2,D+,true,11,4
3,35,75.8335685883807,0.8922609426033921,0.3507248378580551,0,D+,true,11,4
3,35,146.81128259994688,0.8922609426033921,0.3507248378580551,1,C-,true,11,4
3,35,217.51295002543478,0.8922609426033921,0.3507248378580551,2,C-,true,11,4
19,35,25.800076744887917,0.8922609426033921,0.3507248378580551,0,C-,true,11,4
19,35,96.88294344378568,0.8922609426033921,0.3507248378580551,1,C-,true,11,4
19,35,167.75496855162856,0.8922609426033921,0.3507248378580551,2,C-,true,11,4
7,35,-46.67975684554489,0.8922609426033921,0.3507248378580551,0,D+,true,11,4
7,35,15.299773259314186,0.8922609426033921,0.3507248378580551,1,D-,true,11,4
7,35,77.3024598487205,0.8922609426033921,0.3507248378580551,2,D-,true,11,4
6,35,-159.7923019985036,0.8922609426033921,0.3507248378580551,0,D-,true,11,4
6,35,-101.17242746418196,0.8922609426033921,0.3507248378580551,1,F+,true,11,4
6,35,-43.27522053757782,0.8922609426033921,0.3507248378580551,2,F+,true,11,4
9,35,-299.18040082604443,0.8922609426033921,0.3507248378580551,0,F+,true,11,4
9,35,-229.44864366465737,0.8922609426033921,0.3507248378580551,1,D+,true,11,4
9,35,-161.49357416386613,0.8922609426033921,0.3507248378580551,2,D+,true,11,4
2,35,-421.50066575794557,0.8922609426033921,0.3507248378580551,0,D,true,11,4
2,35,-364.0796257735027,0.8922609426033921,0.3507248378580551,1,F+,true,11,4
2,35,-305.61193861194397,0.8922609426033921,0.3507248378580551,2,F+,true,11,4
11,35,-587.5959940306188,0.8922609426033921,0.3507248378580551,0,F,true,11,4
11,35,-529.2762552181186,0.8922609426033921,0.3507248378580551,1,F+,true,11,4
11,35,-473.7764456053268,0.8922609426033921,0.3507248378580551,2,F,true,11,4
5,35,-763.3384650144267,0.8922609426033921,0.3507248378580551,0,F+,true,11,4
