# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
4,10,64.68728095042502,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
4,10,128.63918221581068,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
2,10,-152.42703625772344,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
2,10,-74.55157887749031,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5.578336581100984,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,84.88989439889221,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,168.18930808419583,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,249.5112876225936,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,332.4820419745348,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,409.1729396109873,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,490.94038711945393,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,573.5873973946417,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,655.3062304574918,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,732.3471089809368,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,813.2133988196318,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,892.5018969966218,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,967.3523066108525,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1043.7770200946352,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1122.5706954314626,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1202.470283359102,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1285.2869814664866,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1366.8421374919471,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1446.9607251326438,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1529.1439606405902,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1609.774603886439,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1687.9050895884327,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1765.1995303045683,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1844.7931089455737,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,1923.725676726551,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2009.1264706162558,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2091.309977236733,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2170.782999717504,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2254.330750077286,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2334.6026921718894,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2413.870165000981,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2496.351400455642,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2574.5940272073553,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2651.110743335018,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2729.1241919829135,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2807.5455842266038,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2891.97524869622,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,2973.986042411153,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3052.9926985562224,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3131.408532643341,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3212.082467469397,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3292.60120598758,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3373.202134308707,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3449.7401224926257,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3530.829809019714,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3609.0270295765886,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3689.8244592235615,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3775.7183968835275,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3857.297591026528,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,3938.195472984912,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4021.2323745598696,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4098.063532018831,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4176.614011679623,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4258.979924809745,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4343.158083863909,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4426.083323394031,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4507.318910438424,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4586.7728055178095,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4665.634740565611,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4745.16258711459,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4826.310475548183,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4903.769212778861,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,4984.27218830989,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5062.869100876789,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5147.549732296654,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5228.48034133482,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5308.633782649499,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5389.820661504608,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5467.944624498801,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5549.115220213317,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5628.129072700531,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5707.756199177905,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5790.654756058739,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5870.643023085278,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,5948.1097762023355,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6025.931377279858,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6104.689615403529,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6187.744708763964,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6268.849934736251,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6348.53779102511,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6428.663239629999,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6507.757537116562,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6588.52263628556,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6668.251610550515,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6745.238076360268,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6826.988021584712,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6909.989801210896,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,6992.167893674918,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7069.745103951754,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7150.259142317152,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7234.215833146054,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7314.152794107354,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7390.747890773772,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7468.3509623266,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7550.870599915964,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
2,10,7632.288124693221,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
4,10,63.86815016910239,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
4,10,131.3281414061608,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
1,10,-151.47622217658412,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
1,10,-80.98352027695304,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
1,10,-16.54605749149094,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
4,10,-754.7509745822607,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
4,10,-688.9282735064108,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
4,10,-620.5822446043678,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-1595.2276953609562,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-1535.5616467824914,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-1471.7959384452415,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
5,10,-2610.789422341085,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
5,10,-2538.762763803717,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
5,10,-2468.3904172500716,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
5,10,-3720.507258495698,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
5,10,-3649.252844669892,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
5,10,-3582.0068693774942,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
7,10,-4934.682928891922,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
7,10,-4874.48098419908,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
7,10,-4814.015224186637,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
6,10,-6250.762582042723,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
6,10,-6180.367505307299,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
6,10,-6110.074271597796,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
5,10,-7612.686381420176,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
5,10,-7549.607501215108,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
5,10,-7479.111405552739,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
7,10,-9041.614327648487,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
7,10,-8978.935463134716,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
7,10,-8919.286658357167,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-10539.451216373998,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-10484.636566528021,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-10432.700719991575,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-12114.085532825147,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-12058.039942275882,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-11998.113340464764,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
6,10,-13721.000730664153,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
6,10,-13665.439695647798,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
6,10,-13606.403881153015,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-15365.018434269536,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-15308.40714835878,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-15252.59050152597,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-17056.696294166573,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-16996.652482058675,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-16939.943106855968,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-18772.52274848644,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-18704.430255117826,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-18642.796974993944,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
5,10,-20498.8166733729,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
5,10,-20425.305044669996,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
5,10,-20355.217836140902,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
5,10,-20279.810589836823,0.8044885337994934,0.1699392525201896,1,n/a,false,9,2
5,10,-20212.960344590705,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
1,10,-22122.898471031287,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
1,10,-22055.831733803818,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
1,10,-21986.23824507818,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-23923.447603681285,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-23865.10576119176,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-23798.446080211994,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
1,10,-25779.822454711182,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
1,10,-25715.936310466936,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
1,10,-25651.051643502928,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
3,10,-27643.880469333228,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
3,10,-27581.59360070302,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
3,10,-27522.122071517795,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
5,10,-29538.634518123927,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
5,10,-29461.9360846361,0.8044885337994934,0.1699392525201896,0,n/a,false,9,2
5,10,-29398.918805369696,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
5,10,-29329.970011884878,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
7,10,-31370.387691703923,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
7,10,-31314.50907379613,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
7,10,-31248.368885669748,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
6,10,-33317.342162283116,0.8044885337994934,0.1699392525201896,0,n/a,true,9,2
6,10,-33261.45470058855,0.8044885337994934,0.1699392525201896,1,n/a,true,9,2
6,10,-33195.4788946546,0.8044885337994934,0.1699392525201896,2,n/a,true,9,2
