# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 2.0
# agent_tolerance_beta: 3.0
# seed: 1
group_id,id,accumulated_payoff,mean_value,tolerance,strikes,step_grade,loafing_detected,grade_mean_index,grade_tolerance
18,52,60.83733109766028,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,122.33323452489645,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,183.5146982130457,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,242.1526228284315,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,305.89493677345166,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,370.2047457953937,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,431.4547453644851,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,491.412355050116,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,552.785892324641,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,622.0454266139278,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
18,52,683.6026964598934,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,747.3376243168076,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,810.6809658646227,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,872.7662336687284,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,934.282714933228,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,998.0994021860072,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,1057.9745778050376,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,1115.962567460336,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,1178.1255568041124,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,1242.3467797936457,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,1304.3704775840893,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,1368.9334498182366,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,1429.5227342492142,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,1496.576900485097,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
18,52,1566.6133161470325,0.5169889402816085,0.4142164389177495,0,C-,false,0,4
18,52,1635.412161600901,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
18,52,1694.5049412557269,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,1755.2187024760894,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,1827.5268315351288,0.5169889402816085,0.4142164389177495,0,C-,false,0,4
18,52,1897.8848390231678,0.5169889402816085,0.4142164389177495,0,C-,false,0,4
18,52,1968.1900790091686,0.5169889402816085,0.4142164389177495,0,C-,false,0,4
18,52,2030.6709504464718,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2093.840343786489,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,2154.345932435135,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2214.8896805946424,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2274.168812077853,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,2335.2416239361555,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2399.082909858705,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,2461.0230972740383,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2523.567971020501,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2584.5611807864834,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2645.873871901686,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2706.1770664622113,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,2769.7442439651204,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,2833.7900765432487,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,2897.567462219678,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,2956.8700204566776,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,3018.6037035983836,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,3083.1101127874877,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,3147.664208452977,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,3208.486425646757,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,3272.132399825559,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,3330.7451784597897,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,3399.218224621565,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
18,52,3463.9578065761134,0.5169889402816085,0.4142164389177495,0,D,false,0,4
18,52,3532.4294038358125,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
18,52,3593.0326531488076,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,3652.6270319913974,0.5169889402816085,0.4142164389177495,0,F+,false,0,4
18,52,3715.0459469553907,0.5169889402816085,0.4142164389177495,0,D-,false,0,4
18,52,3787.498394307821,0.5169889402816085,0.4142164389177495,0,C-,false,0,4
18,52,3856.8465718906837,0.5169889402816085,0.4142164389177495,0,D+,false,0,4
