group_count,group_id,id,type,num_standards_in_group,num_deviants_in_group,accumulated_payoff,mean_value,tolerance,deviant_mean_tolerance,num_groups
5,12,63,0,5,0,0.504906,0.954509,0.578797,0.250000,13
5,12,63,0,5,0,0.982203,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,1.611605,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,2.136247,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,2.518081,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,2.998781,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,3.465300,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,3.844376,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,4.208170,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,4.499697,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,4.960805,0.954509,0.578797,0.250000,13
4,12,63,0,4,0,5.350574,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,5.713861,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,5.713861,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,6.683155,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,7.638008,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,8.474464,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,9.362243,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,10.316690,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,11.311875,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,12.256207,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,13.375139,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,14.398820,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,15.273494,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,16.263757,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,17.311863,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,18.473832,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,19.453196,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,20.444863,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,21.480984,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,22.561114,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,23.429476,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,24.414697,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,25.362595,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,26.169567,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,27.255662,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,28.115745,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,29.104497,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,30.263904,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,31.287007,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,32.320869,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,33.271481,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,34.271783,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,35.354129,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,36.206850,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,37.057890,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,38.220427,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,39.209127,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,40.004351,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,40.791119,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,41.679161,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,42.415380,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,43.366264,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,44.178368,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,45.119347,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,46.140728,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,47.185887,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,48.035893,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,49.020036,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,50.031096,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,50.765440,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,51.578736,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,52.509088,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,53.333582,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,54.337601,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,55.207487,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,56.235812,0.954509,0.578797,0.250000,13
0,-1,63,0,0,0,57.083627,0.954509,0.578797,0.250000,13
