group_count,group_id,id,type,num_standards_in_group,num_deviants_in_group,accumulated_payoff,mean_value,tolerance,deviant_mean_tolerance,num_groups
5,12,62,0,5,0,0.504906,0.094339,0.465315,0.250000,13
5,12,62,0,5,0,0.982203,0.094339,0.465315,0.250000,13
5,12,62,0,5,0,1.485725,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,2.010367,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,2.392200,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,2.872900,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,3.339420,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,3.718495,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,4.082289,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,4.373817,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,4.834924,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,5.224694,0.094339,0.465315,0.250000,13
4,12,62,0,4,0,5.587981,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,5.862690,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.044543,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.206534,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.394736,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.583868,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.745034,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,6.937272,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,7.325651,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,7.594614,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,7.808599,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,8.122497,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,8.370628,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,8.634396,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,8.814260,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,8.943094,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,9.109770,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,9.368221,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,9.600602,0.094339,0.465315,0.250000,13
3,12,62,0,3,0,9.793252,0.094339,0.465315,0.250000,13
