% Base Parameters: gridHeight = 100, gridWidth = 100, min_distance_groups = 5, num_groups = 13, num_agents_per_group = 5, max_strikes = 3, mean_tolerance = 0.5, std_tolerance = 0.25, mean_value = 1.0, std_value = 0.5, agent_std_value = 0.1, prop_deviant = 0.2, deviant_mean_tolerance = 0.25, 

% Random Parameters: 
% Test Parameters:
%deviant_mean_tolerance = [0.25, 1.0, 0.5]
% ,,Test Parameters,Results
Seed,Timestep,deviant_mean_tolerance,num_deviants,num_standards,avg_deviant_payoff,avg_standard_payoff,
1,26,0.5,14,51,12.46827466031245,11.871463916873585,
1,27,0.5,14,51,12.883377799934323,12.301362385440513,
1,28,0.5,14,51,13.303114616136213,12.741174201090782,
1,29,0.5,14,51,13.706585487201556,13.155922480925096,
1,30,0.5,14,51,14.152102008365903,13.561568785565212,
1,31,0.5,14,51,14.594945747841427,13.993651374496462,
1,32,0.5,14,51,15.020326081673762,14.404431349183271,
1,33,0.5,14,51,15.492628449721181,14.79790453527883,
1,34,0.5,14,51,15.99294066894386,15.213446308495234,
1,35,0.5,14,51,16.461000533351474,15.628109406906903,
1,36,0.5,14,51,16.945604497757355,16.047393061316193,
1,37,0.5,14,51,17.41132839559136,16.446810585268285,
1,38,0.5,14,51,17.903323780157827,16.876732203656616,
1,39,0.5,14,51,18.408096781346103,17.30867681768117,
1,40,0.5,14,51,18.831249910566118,17.710276408015403,
1,41,0.5,14,51,19.26406213127578,18.135924745968634,
1,42,0.5,14,51,19.70157578499691,18.558660599491073,
1,43,0.5,14,51,20.205054985988287,19.005781289794516,
1,44,0.5,14,51,20.69900593727922,19.436673144783285,
1,45,0.5,14,51,21.177806600539125,19.846628818024428,
1,46,0.5,14,51,21.58520067806154,20.260394606736373,
1,47,0.5,14,51,21.99250935553903,20.684981167029843,
1,48,0.5,14,51,22.464386592442178,21.084371041310916,
1,49,0.5,14,51,22.902177972302646,21.505102935477137,
1,50,0.5,14,51,23.355953936767104,21.936370249343568,
1,51,0.5,14,51,23.799537839057994,22.359749974444522,
1,52,0.5,14,51,24.290573674533967,22.773882736762932,
1,53,0.5,14,51,24.78340281360943,23.19149990366502,
1,54,0.5,14,51,25.274289249310993,23.60718866041034,
1,55,0.5,14,51,25.708360962996977,24.008501408300226,
1,56,0.5,14,51,26.156784003002514,24.40164921022656,
1,57,0.5,14,51,26.56413655205305,24.775540105287014,
1,58,0.5,14,51,26.97970473349967,25.175878536014977,
1,59,0.5,14,51,27.410312678226614,25.5801295224991,
1,60,0.5,14,51,27.860101229046283,25.992832925743944,
1,61,0.5,14,51,28.29791388435895,26.41910112795223,
1,62,0.5,14,51,28.72485909769386,26.817236288767706,
1,63,0.5,14,51,29.161712876907625,27.23150429924911,
1,64,0.5,14,51,29.567386774386886,27.627491910766054,
1,65,0.5,14,51,30.000609096233543,28.03110693805231,
1,66,0.5,14,51,30.4693955978546,28.437065645127806,
1,67,0.5,14,51,30.941300711538048,28.846938457047436,
1,68,0.5,14,51,31.429029641661298,29.2483338629952,
1,69,0.5,14,51,31.92911352976526,29.67171977975855,
1,70,0.5,14,51,32.42064116318335,30.071735176467808,
1,71,0.5,14,51,32.890266270334514,30.479272757914206,
1,72,0.5,14,51,33.31662825434903,30.887786856632246,
1,73,0.5,14,51,33.75459057990496,31.293817820665538,
1,74,0.5,14,51,34.242398795069775,31.707646407129197,
1,75,0.5,14,51,34.690888071802306,32.08468716685159,
1,76,0.5,14,51,35.157879033575355,32.48968332611527,
1,77,0.5,14,51,35.61696736035309,32.91372053918892,
1,78,0.5,14,51,36.107082239849255,33.32125349925312,
1,79,0.5,14,51,36.538356748853445,33.72747084981498,
1,80,0.5,14,51,37.02110166890778,34.13646276792366,
1,81,0.5,14,51,37.44876486361524,34.5274213520449,
1,82,0.5,14,51,37.88529548688092,34.930434414050076,
1,83,0.5,14,51,38.3797771505014,35.33323945867159,
1,84,0.5,14,51,38.870065333908975,35.7356553026907,
1,85,0.5,14,51,39.33736149257775,36.11929117295573,
1,86,0.5,14,51,39.756553697308604,36.50900820711215,
1,87,0.5,14,51,40.1857782199333,36.92741535293028,
1,88,0.5,14,51,40.69379216250788,37.35930582210387,
1,89,0.5,14,51,41.194986470269995,37.77973749437897,
1,90,0.5,14,51,41.658786229152064,38.19036224692501,
1,91,0.5,14,51,42.10164159110758,38.59831728038335,
1,92,0.5,14,51,42.53222347966405,39.01947866649492,
1,93,0.5,14,51,42.94462852350447,39.40286311893721,
1,94,0.5,14,51,43.417667226009485,39.82560934237591,
1,95,0.5,14,51,43.852056029167976,40.2289994508631,
1,96,0.5,14,51,44.27412246992055,40.62852221857955,
1,97,0.5,14,51,44.78351579480853,41.02138340066147,
1,98,0.5,14,51,45.21029809715408,41.442704792854144,
1,99,0.5,14,51,45.69064206839699,41.859386822878584,
1,100,0.5,14,51,46.11581468728,42.27276788950933,
