% Base Parameters: gridHeight = 100, gridWidth = 100, min_distance_groups = 5, num_groups = 13, num_agents_per_group = 5, max_strikes = 3, mean_tolerance = 0.25, std_tolerance = 0.1, mean_value = 1.0, std_value = 0.5, agent_std_value = 0.25, prop_deviant = 0.2, deviant_mean_tolerance = 0.125, prefix = adjusted_means, 

% Random Parameters: 
% Test Parameters:
%deviant_mean_tolerance = [0.125, 0.25, 0.5]
% ,,Test Parameters,Results
Seed,Timestep,deviant_mean_tolerance,num_deviants,num_standards,avg_deviant_payoff,avg_standard_payoff,
2,89,0.125,13,52,23.58430320215039,20.06695093552993,
2,90,0.125,13,52,23.788033155801394,20.2865203032921,
2,91,0.125,13,52,23.863740297446913,20.501616173261823,
2,92,0.125,13,52,24.093248862332374,20.734185581726457,
2,93,0.125,13,52,24.47926874617413,21.02122322793572,
2,94,0.125,13,52,24.877996300935482,21.270349536701563,
2,95,0.125,13,52,25.130711948379332,21.49415847396098,
2,96,0.125,13,52,25.53860532134508,21.750753606950703,
2,97,0.125,13,52,25.90256535332696,21.97312950839556,
2,98,0.125,13,52,26.22343545187459,22.23450933377811,
2,99,0.125,13,52,26.561179102877325,22.517113194839144,
2,100,0.125,13,52,26.906448258439358,22.73201691811143,
3,0,0.125,12,53,0.0,0.0,
3,1,0.125,12,53,0.25042816549539565,0.23601542936181127,
3,2,0.125,12,53,0.5804280216495195,0.549579280727315,
3,3,0.125,12,53,0.8892806584636369,0.8579559980698352,
3,4,0.125,12,53,1.172663404047489,1.1165627593139433,
3,5,0.125,12,53,1.4648518060644466,1.42338732346049,
3,6,0.125,12,53,1.6785626895725727,1.6486053562389233,
3,7,0.125,12,53,1.9396091851676065,1.9020540979034786,
3,8,0.125,12,53,2.1767381502751686,2.191366941265171,
3,9,0.125,12,53,2.4462269451593044,2.402613088205841,
3,10,0.125,12,53,2.749457239878867,2.5824766601857743,
3,11,0.125,12,53,3.0796200437581986,2.886424794797194,
3,12,0.125,12,53,3.35234777112896,3.1344905950526587,
3,13,0.125,12,53,3.638996788402317,3.400388306789978,
3,14,0.125,12,53,3.8451547995677973,3.639401981892877,
3,15,0.125,12,53,4.122592092096684,3.9097364058225597,
3,16,0.125,12,53,4.307688757083956,4.102222444300939,
3,17,0.125,12,53,4.507884570757347,4.350273058087594,
3,18,0.125,12,53,4.732970540562852,4.593412061747195,
3,19,0.125,12,53,5.056915676879989,4.8857400789460605,
3,20,0.125,12,53,5.396102515030357,5.133548458767892,
3,21,0.125,12,53,5.760151144864253,5.435035552484855,
3,22,0.125,12,53,5.944157704224435,5.676687355166756,
3,23,0.125,12,53,6.15302310985571,5.921829415398197,
3,24,0.125,12,53,6.4993724944373845,6.174877752514135,
3,25,0.125,12,53,6.793066254624606,6.496801212082389,
3,26,0.125,12,53,6.953856028523048,6.69450357015971,
3,27,0.125,12,53,7.150732042502057,6.943373256994225,
3,28,0.125,12,53,7.460062035320592,7.119967121834056,
3,29,0.125,12,53,7.739791030391756,7.35815709172865,
3,30,0.125,12,53,8.07965754866675,7.551397182722434,
3,31,0.125,12,53,8.339503638065107,7.765599762603512,
3,32,0.125,12,53,8.624834041498822,8.045723609414738,
3,33,0.125,12,53,8.889089134917311,8.321209061493883,
3,34,0.125,12,53,9.210922418313961,8.525862606995464,
3,35,0.125,12,53,9.539163479515029,8.770656566910446,
3,36,0.125,12,53,9.801882733566407,8.981274471706516,
3,37,0.125,12,53,10.0160308024502,9.240860257958168,
3,38,0.125,12,53,10.207150912681088,9.454650691443934,
3,39,0.125,12,53,10.437122860679548,9.726404060890806,
3,40,0.125,12,53,10.592173223053267,9.93446654381826,
3,41,0.125,12,53,10.889343868011983,10.176464511128914,
3,42,0.125,12,53,11.147093142024046,10.37711474205932,
3,43,0.125,12,53,11.433144711493016,10.634911554573904,
3,44,0.125,12,53,11.652585103725961,10.872214412565198,
3,45,0.125,12,53,11.958863826273026,11.149794606256446,
3,46,0.125,12,53,12.183802824668426,11.3958541560866,
3,47,0.125,12,53,12.408098822249876,11.615660062894538,
3,48,0.125,12,53,12.781826287005899,11.846168524606844,
3,49,0.125,12,53,12.98039662270232,12.139513465765639,
3,50,0.125,12,53,13.202011992224236,12.374345549811963,
3,51,0.125,12,53,13.545729367604663,12.636036472050694,
3,52,0.125,12,53,13.831852715596156,12.900231713034499,
3,53,0.125,12,53,14.074703044603625,13.164004871021861,
3,54,0.125,12,53,14.401710124139173,13.417867500798266,
3,55,0.125,12,53,14.65819138217583,13.683413334951325,
3,56,0.125,12,53,14.956312663075098,13.965917106859562,
3,57,0.125,12,53,15.16513514894293,14.218848200379423,
3,58,0.125,12,53,15.297853080665282,14.482535825469656,
3,59,0.125,12,53,15.574819541637154,14.67427434542741,
3,60,0.125,12,53,15.866704890738072,14.950033886546096,
3,61,0.125,12,53,16.09904642537466,15.247110383095805,
3,62,0.125,12,53,16.26970489062706,15.469176489995725,
3,63,0.125,12,53,16.52477480435463,15.716464040961847,
3,64,0.125,12,53,16.76655121958699,15.970226064380094,
3,65,0.125,12,53,16.969178657546177,16.230006687372377,
3,66,0.125,12,53,17.304162895674022,16.511140237432496,
3,67,0.125,12,53,17.50496837768193,16.702863737569842,
3,68,0.125,12,53,17.808194176957866,16.95145221742265,
3,69,0.125,12,53,18.0038778504941,17.15081791099373,
3,70,0.125,12,53,18.270521527832994,17.4079798631313,
3,71,0.125,12,53,18.575719687899014,17.69945140140304,
3,72,0.125,12,53,18.839037840876056,17.93774556690774,
3,73,0.125,12,53,19.069741786367757,18.139523241728917,
3,74,0.125,12,53,19.266682808129808,18.38171976256038,
3,75,0.125,12,53,19.486185695533425,18.58104602625595,
3,76,0.125,12,53,19.84616784018348,18.816710289388276,
3,77,0.125,12,53,20.011671517527372,19.100638127561673,
3,78,0.125,12,53,20.231288583769782,19.31619136032185,
3,79,0.125,12,53,20.452097114175423,19.493143667023904,
3,80,0.125,12,53,20.641050667508047,19.70130474480756,
3,81,0.125,12,53,20.91395791760357,19.89876437255612,
3,82,0.125,12,53,21.136278018897816,20.138521559296628,
3,83,0.125,12,53,21.502450860745512,20.34934266157542,
3,84,0.125,12,53,21.78255823866867,20.631640682280572,
3,85,0.125,12,53,22.072843066906955,20.9325121941909,
3,86,0.125,12,53,22.271601094121934,21.225759496905564,
3,87,0.125,12,53,22.465736356563543,21.411997147531007,
3,88,0.125,12,53,22.7592892209359,21.671275829365307,
3,89,0.125,12,53,23.215457029212924,21.917148305552928,
3,90,0.125,12,53,23.51878244189977,22.185830385955672,
3,91,0.125,12,53,23.726411308365016,22.41894090125235,
3,92,0.125,12,53,24.023102260196293,22.631970138170146,
3,93,0.125,12,53,24.1115844035433,22.940794756609545,
3,94,0.125,12,53,24.443878333454624,23.20201634480811,
3,95,0.125,12,53,24.701135885469593,23.525598705768466,
3,96,0.125,12,53,24.866911882800547,23.796666403768025,
3,97,0.125,12,53,25.103977277621023,24.107767360740596,
3,98,0.125,12,53,25.294985917023116,24.36858425591016,
3,99,0.125,12,53,25.538330484958095,24.605286331262135,
3,100,0.125,12,53,25.778206312890745,24.846799808867654,
4,0,0.125,13,52,0.0,0.0,
4,1,0.125,13,52,0.38429336123741586,0.27974050480585844,
4,2,0.125,13,52,0.7210671464984233,0.5344238388996858,
4,3,0.125,13,52,1.07691308340201,0.7804026878797095,
4,4,0.125,13,52,1.3090137874850858,1.0520125703169751,
4,5,0.125,13,52,1.612138075897327,1.2661614609452398,
4,6,0.125,13,52,1.87308420664989,1.5039095573700398,
4,7,0.125,13,52,2.090078497513574,1.7147323190560244,
4,8,0.125,13,52,2.4237795948347243,1.8858467941872818,
4,9,0.125,13,52,2.633146030387617,2.1147337059204947,
4,10,0.125,13,52,2.9216387928820566,2.375533038137216,
4,11,0.125,13,52,3.227223618686444,2.643769793642494,
4,12,0.125,13,52,3.4529723369103844,2.861371558044574,
4,13,0.125,13,52,3.6481649712331596,3.1234663977152435,
4,14,0.125,13,52,3.8502874549562227,3.332726756337391,
4,15,0.125,13,52,4.156595873836762,3.604905069133664,
4,16,0.125,13,52,4.461286414648153,3.8282623924461725,
4,17,0.125,13,52,4.756035462038649,4.074512213779972,
4,18,0.125,13,52,4.927846457345175,4.341892448493412,
4,19,0.125,13,52,5.245720331376448,4.603697330580625,
4,20,0.125,13,52,5.55283101895202,4.808372138148356,
4,21,0.125,13,52,5.767403147230547,5.054659827114573,
4,22,0.125,13,52,6.006581217092816,5.347274267043564,
4,23,0.125,13,52,6.176434116328847,5.597753496131235,
4,24,0.125,13,52,6.460099901481091,5.8417336347520585,
4,25,0.125,13,52,6.787424149558575,6.117116334180521,
4,26,0.125,13,52,6.961796777139939,6.386191241715144,
4,27,0.125,13,52,7.307786967205199,6.656380845976589,
4,28,0.125,13,52,7.505398168427087,6.95324107319417,
4,29,0.125,13,52,7.90630038382079,7.233995119435821,
4,30,0.125,13,52,8.196713561750716,7.505397234935651,
4,31,0.125,13,52,8.524518977238706,7.72503661282049,
4,32,0.125,13,52,8.748561920735325,8.004205887326837,
4,33,0.125,13,52,8.95625622568946,8.20539816840588,
4,34,0.125,13,52,9.141646124407975,8.383358301186679,
4,35,0.125,13,52,9.482256533147545,8.655138579101166,
4,36,0.125,13,52,9.765036117271539,8.901735383387727,
4,37,0.125,13,52,10.01193336559468,9.079427820765567,
4,38,0.125,13,52,10.321092653961308,9.34862552394522,
4,39,0.125,13,52,10.651772095015803,9.607931599667198,
4,40,0.125,13,52,10.946539557225748,9.80844344023929,
4,41,0.125,13,52,11.339588662624623,10.058380631009815,
4,42,0.125,13,52,11.580442422372654,10.342204019454856,
4,43,0.125,13,52,11.930922790122377,10.547995165305853,
4,44,0.125,13,52,12.290658722319556,10.767498352121692,
4,45,0.125,13,52,12.571138342307949,11.020505140520498,
4,46,0.125,13,52,12.824811179221351,11.250115252519144,
4,47,0.125,13,52,13.051127600064818,11.495246900487542,
4,48,0.125,13,52,13.395561633368688,11.778796482736018,
4,49,0.125,13,52,13.522025543371617,11.958813645395695,
4,50,0.125,13,52,13.914143795499534,12.210034062907965,
4,51,0.125,13,52,14.21938680111662,12.41233886953316,
4,52,0.125,13,52,14.626953002134844,12.601307427513849,
4,53,0.125,13,52,14.965772333353433,12.893538198987786,
4,54,0.125,13,52,15.252364474048154,13.145435278587334,
4,55,0.125,13,52,15.58038277080217,13.315848231679919,
4,56,0.125,13,52,15.825206092849273,13.561860840703389,
4,57,0.125,13,52,16.09273576939928,13.78071297540471,
4,58,0.125,13,52,16.344429156210587,14.000101857395622,
4,59,0.125,13,52,16.637691057520065,14.217281164676447,
4,60,0.125,13,52,16.87608612763424,14.458833751736933,
4,61,0.125,13,52,17.177415811443364,14.723499592213049,
4,62,0.125,13,52,17.46378278152295,14.994938446885357,
4,63,0.125,13,52,17.69550428601443,15.26241820618037,
4,64,0.125,13,52,18.003534747159705,15.488498381204769,
4,65,0.125,13,52,18.211125471243886,15.708369424046266,
4,66,0.125,13,52,18.38086883059719,15.947397730863681,
4,67,0.125,13,52,18.694388436054886,16.165206029213522,
4,68,0.125,13,52,19.03251677896028,16.40933381314202,
4,69,0.125,13,52,19.323286521873026,16.682471402382347,
4,70,0.125,13,52,19.6351879051195,16.9272467080576,
4,71,0.125,13,52,19.873389313506173,17.148357700477888,
4,72,0.125,13,52,20.156354436915933,17.422918399665935,
4,73,0.125,13,52,20.291762516777677,17.63519064296834,
4,74,0.125,13,52,20.617938568169514,17.895472384907517,
4,75,0.125,13,52,20.905559160889432,18.13371443228351,
4,76,0.125,13,52,21.221017006188593,18.38410988073203,
4,77,0.125,13,52,21.426332410008147,18.599413127643302,
4,78,0.125,13,52,21.71493839102895,18.810858044904254,
4,79,0.125,13,52,22.05025299308572,19.114708397745332,
4,80,0.125,13,52,22.510391897569896,19.287613910791517,
4,81,0.125,13,52,22.840724608748744,19.516113405860658,
4,82,0.125,13,52,23.03613200129235,19.715867854620917,
4,83,0.125,13,52,23.38913880444545,19.95458345876898,
4,84,0.125,13,52,23.632540901091108,20.211449006431117,
4,85,0.125,13,52,23.940221834152037,20.494895972288777,
4,86,0.125,13,52,24.19810054720485,20.747321733431917,
4,87,0.125,13,52,24.51017804977885,21.061001349956502,
4,88,0.125,13,52,24.79946402096897,21.34501769512278,
4,89,0.125,13,52,25.249291318733583,21.577774011755686,
4,90,0.125,13,52,25.49824533757,21.82729511844075,
4,91,0.125,13,52,25.81480795047891,22.03056047827965,
4,92,0.125,13,52,26.168880315588357,22.270697170969704,
4,93,0.125,13,52,26.379764072717897,22.51930793333434,
4,94,0.125,13,52,26.612503974014867,22.76050716934233,
4,95,0.125,13,52,26.92471328908607,22.984430206933993,
4,96,0.125,13,52,27.29514787115352,23.228260617386187,
4,97,0.125,13,52,27.48491744563464,23.436581086068266,
4,98,0.125,13,52,27.76639526126016,23.65926799055582,
4,99,0.125,13,52,28.121376196882586,23.883823015877837,
4,100,0.125,13,52,28.416863284763824,24.082823530965754,
5,0,0.125,16,49,0.0,0.0,
5,1,0.125,16,49,0.22197184041142465,0.23835059732806912,
5,2,0.125,16,49,0.44318216089159246,0.5318736559274246,
5,3,0.125,16,49,0.6849697186922032,0.8849526009997544,
5,4,0.125,16,49,0.9019989150886735,1.196109946406617,
5,5,0.125,16,49,1.2082924519006268,1.5058685387883863,
5,6,0.125,16,49,1.4167575107705643,1.7803901766940051,
5,7,0.125,16,49,1.6758860778379812,2.060452013113062,
5,8,0.125,16,49,1.9318993824383819,2.3090198828553676,
5,9,0.125,16,49,2.2678981753596936,2.5718570750896905,
5,10,0.125,16,49,2.525042752151865,2.751298116899515,
5,11,0.125,16,49,2.7162080127191035,3.0068843446896785,
5,12,0.125,16,49,2.957091472728892,3.224752563247362,
5,13,0.125,16,49,3.193034188929452,3.4312168610580374,
5,14,0.125,16,49,3.466287488846969,3.6955311001029454,
5,15,0.125,16,49,3.8121278532502534,4.017186417672301,
5,16,0.125,16,49,4.050515707357821,4.241750301956154,
5,17,0.125,16,49,4.383863408140332,4.555123853739363,
5,18,0.125,16,49,4.654255531992061,4.809792015248592,
5,19,0.125,16,49,4.8153848407091076,5.0280982131226715,
5,20,0.125,16,49,5.0481656102222185,5.256435973423576,
5,21,0.125,16,49,5.36636454292865,5.592575448411177,
5,22,0.125,16,49,5.60859384898852,5.914788389052232,
5,23,0.125,16,49,5.884692885916028,6.14039039705939,
5,24,0.125,16,49,6.22355955513764,6.373618675888743,
5,25,0.125,16,49,6.5349937960178295,6.687065640406533,
5,26,0.125,16,49,6.773789775928016,6.951056853404216,
5,27,0.125,16,49,7.184892786033237,7.290300187928214,
5,28,0.125,16,49,7.369878832575465,7.568703601359815,
5,29,0.125,16,49,7.5799915810958165,7.799760095966772,
5,30,0.125,16,49,7.889532156202009,8.097794666242436,
5,31,0.125,16,49,8.155451630799229,8.341419304042285,
5,32,0.125,16,49,8.352667207889573,8.63362654948388,
5,33,0.125,16,49,8.636398954380201,8.901091212075281,
5,34,0.125,16,49,8.926787420943347,9.151438987393664,
5,35,0.125,16,49,9.280130854767247,9.445841962602309,
5,36,0.125,16,49,9.63075307161198,9.746341730775935,
