# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,80.46021146356848
3,80.46021146356848
3,81.27357654762369
3,81.57075098643092
5,80.1299154585913
5,79.31155781779123
5,79.31155781779123
5,81.3219795383978
5,81.3219795383978
5,76.6908976364525
5,76.6908976364525
5,82.64701027518777
5,81.71883306285005
5,81.71883306285005
5,80.86628983869501
5,80.86628983869501
5,79.28849817699
5,76.42471348378278
5,78.79367533682733
5,79.89958792763954
5,82.81669810738464
5,82.81669810738464
5,81.55515602546059
5,82.18323550794639
5,80.63064324584896
5,80.63064324584896
5,77.29444071613567
5,79.59357864100538
5,79.59357864100538
5,78.93256778097721
5,85.40079388970484
5,79.47302248077096
5,79.47302248077096
5,80.27194209460302
5,80.27194209460302
5,82.48123545466056
5,82.48123545466056
5,78.24262675171344
5,76.51671612766258
5,78.42139224369019
5,78.42139224369019
5,82.0107937149327
5,82.0107937149327
5,78.41583408711854
5,80.673934826056
5,80.673934826056
5,80.51873851818281
5,76.53798818391851
5,76.53798818391851
5,81.08968652708833
5,80.79742964697297
5,80.79742964697297
5,81.5791941430006
5,81.5791941430006
5,83.03690157495735
5,76.83115745896151
5,78.55047966079198
5,78.55047966079198
5,82.36591313012164
5,84.17815905416428
5,82.92523953012181
5,79.4538950793861
5,79.4538950793861
5,79.52784654897953
5,79.52784654897953
5,81.14788843359267
5,77.45873723067885
5,80.50297553102914
5,78.59691256689865
5,80.93060903816641
5,80.93060903816641
5,81.18687885510877
5,81.18687885510877
5,81.17059571451634
5,81.17059571451634
5,79.01385248721347
5,82.89855688083411
5,79.98826702653972
5,79.98826702653972
5,77.46675311705732
5,77.8216010775219
5,83.05509336043488
5,83.05509336043488
5,79.68785628885882
5,80.12544860488904
5,80.12544860488904
5,79.0942974865632
5,79.72897426495493
5,76.98646580975289
5,76.98646580975289
5,81.74994522444466
5,83.00177962618403
5,82.17809246402176
5,80.51403836539833
5,80.51403836539833
5,83.95669082890296
5,76.59509666641821
5,76.59509666641821
5,82.51963758936385
5,81.41752477725758
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,84.91400516771564
3,84.91400516771564
3,81.50071835617126
4,78.96942059095234
4,83.82792481891582
4,79.28900621931932
4,79.28900621931932
4,80.1263111604168
4,75.89372144896124
4,80.5649706232332
4,81.45100414258832
4,81.45100414258832
4,75.540088806649
4,77.41132316978717
4,80.62279717307418
4,80.62279717307418
4,80.74199657729925
4,82.03408626985845
4,81.38600684151479
4,77.50846542948898
4,77.22735498218016
4,77.22735498218016
4,79.07008126480603
4,79.07008126480603
4,84.56731384432995
4,81.28766913235937
4,78.5044676383438
4,80.28259639265536
4,80.43797317003957
4,76.24324229708076
4,84.06510966878008
4,84.06510966878008
4,74.90496074801626
4,76.41643488513175
4,79.45860355849712
4,79.45860355849712
4,75.38088181587581
4,78.57044656773812
4,78.57044656773812
4,86.24489527858566
4,79.52879778920045
4,74.42304191337318
4,82.02724708603495
4,77.36180506893018
4,76.35793739740147
4,76.35793739740147
4,78.59065895724454
4,82.34065324410955
4,85.50634642737242
4,78.73713778099537
4,80.67802272562659
4,77.73121889759183
4,77.73121889759183
4,81.99246840123278
4,81.99246840123278
4,80.06925293937287
4,77.16079067763904
4,79.40222642598145
4,79.8476704991904
4,79.8476704991904
4,80.30860330493586
4,85.71351117658988
4,76.94979188553394
4,85.79401611977066
4,78.82286240566
4,79.86044085601333
4,80.53899927962559
4,81.24895365709243
4,78.33791345493107
4,81.1666264993576
4,80.0688764155007
4,76.68366432285471
4,76.68366432285471
4,82.73391011984762
4,84.64210568019969
4,84.64210568019969
4,76.36420906046216
4,82.48989559448124
4,75.48668512355252
4,79.45726858436488
4,79.31657748385122
4,79.31657748385122
4,79.28163381029242
4,77.50127934397443
4,79.04814908234196
4,80.05811264681002
4,80.05811264681002
4,81.4217821404784
4,81.4217821404784
4,85.08778267195316
4,80.41785181871302
4,81.36591914548674
4,71.79839890770174
4,81.48288711652087
4,81.82865326997889
4,81.82865326997889
4,77.91765390982187
4,81.30677266079489
4,78.10291037368971
4,82.26739976522961
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,87.6976262328076
3,87.6976262328076
3,81.64268198651348
4,78.5338544164002
4,85.3526598527808
4,78.85265879233286
4,78.85265879233286
4,84.33643455842589
4,83.40321624179865
4,83.40321624179865
4,81.01713664417017
4,92.02715337331512
4,86.39210641640736
4,86.39210641640736
4,77.82188293908419
4,90.59837046288631
4,79.31018429305892
4,85.03506014730212
4,75.62924707273918
4,75.62924707273918
4,83.99173448648848
4,83.69196555155663
4,83.69196555155663
4,81.58589726114648
4,79.99858383295962
4,79.99858383295962
4,79.6009398591491
4,79.76998522466528
4,79.76998522466528
4,73.72495422543798
4,73.72495422543798
4,78.6031217472927
4,77.86361236447327
4,81.70126500514746
4,73.18250318545203
4,72.7713493177469
4,72.7713493177469
4,86.01942556273153
4,83.42343959130892
4,83.42343959130892
4,79.901342677107
4,79.901342677107
4,87.0121157916589
4,89.52797033128152
4,78.65784190411547
4,79.12952027624634
4,79.12952027624634
4,74.75093667471934
4,74.75093667471934
4,82.09134962625193
4,83.21264797166472
4,80.16256455325153
4,80.29834333908241
4,85.70130593290112
4,85.70130593290112
4,85.2829802099498
4,85.2829802099498
4,78.23907238357395
4,86.67902179994951
4,81.33396382395125
4,81.25875691025462
4,81.25875691025462
4,79.46285974546716
4,79.46285974546716
4,70.35085056152745
4,78.14677556168982
4,78.14677556168982
4,82.80895986013788
4,70.74789181793686
3,75.63466490192988
3,75.63466490192988
3,76.59912652307813
3,69.60523710388046
3,69.60523710388046
3,70.72047433031898
4,81.92061136710397
4,81.92061136710397
4,78.00233557201611
4,80.56414932277526
4,80.56414932277526
4,79.26039235415435
4,81.17707504998532
4,81.17707504998532
4,75.74080868045833
4,75.74080868045833
4,84.60274056244528
4,73.77261168641772
4,79.26810206205836
4,80.91035896056772
4,84.89154015427862
4,84.89154015427862
4,79.42905688619804
4,79.42905688619804
4,73.24286831660542
4,73.24286831660542
3,79.93244343711426
3,71.67326804196607
3,71.67326804196607
4,74.31158652845825
4,84.68404774230235
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,90.48124729789956
3,90.48124729789956
3,81.7846456168557
5,75.84753370196489
5,75.84753370196489
5,84.24707749219601
5,75.24109951997814
5,80.42912711338663
5,80.42912711338663
5,72.28986348449537
5,75.39077216802994
5,79.14006355516648
5,79.14006355516648
5,81.304452792367
5,81.304452792367
5,74.91012709910649
5,78.84827159220252
5,82.43301720734375
5,82.43301720734375
5,82.13047136015847
5,81.90138487672388
5,81.90138487672388
5,86.4873800102837
5,85.56454222905228
5,85.56454222905228
4,73.87758907560503
4,71.77563644281557
4,76.57941668219172
4,76.57941668219172
4,72.6019954874889
4,72.6019954874889
4,87.35694760875451
4,70.40681634283118
4,76.59995366303971
4,76.59995366303971
4,76.85354686892319
4,81.36644672941897
4,81.36644672941897
4,75.1939576705276
4,70.56390768301148
4,70.56390768301148
4,83.82620370135764
4,80.62853360153747
4,80.24857858469849
4,80.24857858469849
4,75.7925008588424
4,82.31218488355525
4,72.01866052006483
4,73.36974933056362
4,78.7472772237002
4,78.7472772237002
4,82.23608214794191
4,69.4382146533529
4,69.4382146533529
4,68.55022223197827
4,83.0456907881533
4,71.68414580463227
4,78.41076170895427
4,68.31162496501787
4,68.31162496501787
3,76.43649583280917
3,69.30109590417555
4,71.72828853525132
4,71.72828853525132
4,75.6735496752621
4,75.6735496752621
4,87.95333399148186
4,78.3981760893361
4,74.26873672086522
4,74.26873672086522
4,82.91950485842472
4,82.91950485842472
4,72.5492464920989
4,84.19030849563642
4,84.19030849563642
4,73.35737358510603
4,73.35737358510603
3,71.80832640282976
3,71.80832640282976
4,75.3567233930876
4,75.3567233930876
4,74.92614982173421
4,76.74397875534738
4,77.46345921317946
4,78.11549730239052
4,78.43339020280034
4,78.43339020280034
4,71.7161200827059
4,80.27450061291214
4,62.832021597616006
4,62.832021597616006
4,72.30991278979447
4,81.62074359217962
4,80.1941879081931
4,77.17257852175973
4,77.17257852175973
4,80.91738369282264
4,85.83391912549084
4,78.55338804451961
4,78.55338804451961
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,96.04848942808347
3,96.04848942808347
3,82.06857287754016
5,75.29366394443542
5,75.29366394443542
5,89.39204861892514
5,89.39204861892514
5,77.56053672513426
5,71.82576715918246
5,71.82576715918246
5,70.6424104262729
5,77.15743801793518
5,80.30572072606661
5,75.3196771328416
5,82.4520657134627
5,82.4520657134627
5,77.01952386272282
5,79.80321040276854
5,79.80321040276854
5,87.04595243530639
5,87.04595243530639
5,85.66488803103567
5,85.66488803103567
5,75.33088492023776
5,75.33088492023776
5,75.40076555234666
5,80.34515191675663
5,83.47180228873266
5,83.47180228873266
5,77.39690619289365
5,77.39690619289365
5,83.90401699561654
5,78.03327916790259
5,72.90891501471667
5,72.90891501471667
4,89.11100600350407
4,89.11100600350407
4,80.2452729662407
4,73.02069363889859
4,73.45823356223772
4,91.58008877653863
4,82.7524589771139
4,82.7524589771139
4,82.60895774389158
4,79.35341530357071
4,73.85490104715143
4,71.94386704725368
4,71.94386704725368
4,68.9686649000116
4,68.74569676573095
3,93.12261230391357
3,93.12261230391357
4,65.2393854718493
4,65.2393854718493
4,73.00868176194145
4,78.68485943193218
4,79.84864993117274
4,90.47574558527401
4,90.47574558527401
4,88.5415752615795
4,76.65982382628195
4,76.65982382628195
4,87.26978692988806
4,71.59237385532613
4,71.59237385532613
4,77.13129515936446
4,60.02452026631156
4,60.02452026631156
2,59.32789149350275
2,87.38663015405943
3,78.45125389293082
3,78.45125389293082
3,96.17358681783213
3,96.17358681783213
3,69.92506223788769
4,94.28230740169487
4,81.52390367376225
4,97.69434953068125
4,73.46639620694899
4,73.46639620694899
4,90.70691312755858
4,90.70691312755858
4,88.71473122320982
4,79.34502295880489
4,79.34502295880489
4,84.81949562253254
4,73.39872124513059
4,73.39872124513059
4,81.21134962652435
3,87.14355196137261
3,78.48914973233886
3,78.48914973233886
3,78.35881051613421
4,75.57552169230794
4,95.24951372189032
4,71.44647552109834
4,88.34388932852514
4,88.34388932852514
4,75.15311172603778
3,84.14244045950967
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,101.6157315582674
3,101.6157315582674
3,82.35250013822461
4,67.54104004005367
4,92.31720644305686
4,92.31720644305686
4,86.96783769356739
4,81.19364720418432
4,72.30098752865172
4,72.30098752865172
4,83.64533400315052
4,83.64533400315052
3,79.6361113402256
3,79.6361113402256
3,82.70249480299476
3,82.70249480299476
4,79.91155669944932
4,77.47777481668898
4,77.47777481668898
4,72.62062909844613
3,88.57149330756783
3,88.57149330756783
4,72.33686278300381
4,72.33686278300381
4,86.63987642827672
4,75.05232626655516
4,83.52055852730655
4,78.69138817126104
4,78.69138817126104
4,80.20514108648999
4,83.74147485805932
4,83.74147485805932
4,60.206390210941926
3,59.46666854704944
2,69.85323516212347
2,69.85323516212347
2,67.72083814932624
2,76.67728951682022
2,76.67728951682022
2,97.16362488196005
2,69.33945764020504
2,63.24711300355127
2,84.06130287740777
3,82.21869234333428
3,81.92903359457692
3,79.20247973628064
3,82.2819256755767
3,82.2819256755767
3,66.93957574990905
3,66.93957574990905
3,78.91958303323815
3,72.13399125717832
3,72.13399125717832
3,77.640752957891
3,71.1163176782457
3,71.1163176782457
2,49.88078704445072
2,49.88078704445072
1,108.12022883474042
3,96.21360989188588
3,96.21360989188588
5,90.43756374365921
5,103.53814043296168
5,103.53814043296168
5,83.8957494629912
5,85.23747796348567
5,63.78045942341224
5,82.40291160033348
5,88.92563647780756
5,79.75632910910744
5,79.75632910910744
5,98.183093237895
5,98.183093237895
5,75.23573436750057
5,69.17559825293688
5,69.17559825293688
3,54.81761768029361
3,54.81761768029361
3,81.55136779951758
3,66.94493911272892
3,60.19247205558658
3,72.57266901474135
3,60.746913642561104
3,60.746913642561104
4,81.91074226527684
4,79.94812293132496
4,76.48184724110665
4,93.20231710041014
4,77.772784195139
4,77.772784195139
4,69.85586881621968
4,69.85586881621968
4,76.00291420232436
4,79.1437536447228
4,76.28900475777229
4,76.28900475777229
4,75.36130398940112
4,71.03033495774203
4,61.32903468732812
3,65.98845094162739
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,86.90253319642281
3,86.90253319642281
3,87.86772958320064
3,86.65129077285395
3,86.65129077285395
3,87.22781997727077
3,83.68574889453454
4,88.37231795225232
4,88.37231795225232
4,89.72823469908582
4,89.72823469908582
4,86.28638555583339
4,87.59750627094893
4,87.67698694439332
4,87.72411160373062
4,88.8517872332652
4,86.98277545856284
4,82.21124103238124
4,82.21124103238124
4,89.91095784051866
4,88.33256158254059
4,82.92593552287178
4,82.92593552287178
4,86.25539343330237
4,84.24393512271551
4,80.07702166018338
4,84.98648920826648
4,89.14378422310094
4,89.14378422310094
4,87.94768747431952
4,83.38239969341139
4,83.38239969341139
4,87.09756513504576
4,92.20090715895064
4,87.06685777588761
4,87.60836788081525
4,87.60836788081525
4,87.48640621513121
4,87.48640621513121
4,85.31726008422655
4,81.75122264742647
4,81.75122264742647
4,86.35767911542447
4,84.92963313839887
4,84.92963313839887
4,87.56136881248042
4,82.7600934224976
4,85.67975036682475
4,85.67975036682475
4,85.41115566296797
4,90.24407997461493
4,87.29622548449308
4,87.29622548449308
4,85.98017715437007
4,85.68745652708547
4,85.68745652708547
4,87.10477746108961
4,91.463798483028
4,85.25955044197494
4,87.86936053542773
4,87.70592805047929
4,89.29356128928319
4,89.29356128928319
4,88.8243448921364
4,88.8243448921364
4,82.74753361289432
4,86.92570652060688
4,86.36334130921277
4,85.30480724356411
4,94.53107994977637
4,94.53107994977637
4,87.7335491080041
4,85.60076325213605
4,85.60076325213605
4,87.39767218841138
4,87.39767218841138
4,91.00366467073329
4,91.00366467073329
4,85.3285657647566
4,80.97076141564823
4,86.77367674206558
4,86.77367674206558
4,86.1378712222972
4,86.1378712222972
4,88.9222233475786
4,88.9222233475786
4,84.23251066481045
4,84.23251066481045
4,85.52140484172985
4,85.52140484172985
4,85.48215372729011
4,87.75520496298638
4,84.24010196706124
4,84.24010196706124
4,84.03080947026706
4,91.36947161830102
4,82.21160395371582
4,82.21160395371582
4,88.50718729196456
4,87.33741967713435
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,91.35632690056995
3,91.35632690056995
3,88.0948713917482
5,84.66700539563057
5,84.66700539563057
5,89.69714956517714
5,89.69714956517714
5,94.30845116533135
5,85.05644581555867
5,93.02878984058323
5,84.35412722747739
5,84.27605716382601
5,88.18541793518088
5,88.84435422654037
5,88.84435422654037
5,92.22183005611521
5,86.72137578267828
5,89.61491369267395
5,85.98595091310547
5,82.66438002096965
5,86.80051454247186
5,86.80051454247186
5,87.04560220933784
5,85.02713845254627
5,81.73233209880016
5,81.73233209880016
5,89.67450248342418
5,89.67450248342418
5,92.24655206757363
5,92.24655206757363
5,82.62879688677948
5,88.33022573301874
5,85.71222116900836
5,87.87040615708884
5,80.56660593087331
5,86.133239315001
5,86.133239315001
5,83.75493204895955
5,85.8887406081756
5,85.8887406081756
5,83.11502523291895
5,81.1156312192186
5,86.5956905743679
5,86.5956905743679
5,86.46430560895776
5,92.2570266759257
5,83.7013429758217
5,88.51100835343404
5,88.51100835343404
5,84.21252010710388
5,84.21252010710388
5,84.80995227584846
5,84.80995227584846
5,85.58804852193298
5,85.58804852193298
5,74.9499736193341
5,84.25070565674476
5,85.20363658393596
5,85.96135973880753
5,85.96135973880753
5,87.84670753397366
5,88.10850489503359
5,82.68313027580501
5,82.68313027580501
5,95.31675640949858
5,86.77525021794945
5,84.28929129612364
5,84.28929129612364
5,84.86970268041303
5,85.48455925828078
5,85.48455925828078
5,94.72763145954346
5,94.72763145954346
5,87.70872085438526
5,93.02838455209842
5,84.86270355140174
5,87.58464935315877
5,90.97379080012364
5,86.08082641133434
5,86.08082641133434
5,81.98230586593247
5,89.08423428419907
5,82.62224944004163
5,79.37619033292698
5,79.37619033292698
5,84.08659277207164
5,84.08659277207164
5,83.74412569187453
5,86.6006178015753
5,86.6006178015753
5,87.27106184765896
5,87.41225354105153
5,85.07048063580757
5,85.07048063580757
5,86.26337696660794
5,81.6518495959171
5,88.19714978325855
5,88.19714978325855
5,87.48854474965755
5,87.62276021795356
# num_agents: 25
# min_agents_per_group: 3
# max_agents_per_group: 4
group_count,group_payoff
3,94.13994796566193
3,94.13994796566193
3,88.23683502209042
4,83.55141242509039
4,89.4790564527431
4,89.4790564527431
4,82.47634641061232
4,82.47634641061232
4,80.05469991313495
4,89.65440208953083
4,83.26675859400946
4,85.2908053071108
4,88.19549736392514
4,92.65715272672918
4,92.65715272672918
4,84.89302577756726
4,85.96279306643375
4,91.15311086270125
4,88.57128435521261
4,87.15311615663775
4,93.23052083782419
4,86.69997938873317
4,86.69997938873317
4,83.6130060969031
4,91.57355880409206
4,84.49809623447135
4,89.11255656506547
4,89.11255656506547
4,85.8762270598177
4,85.8762270598177
4,88.27978169388527
4,87.79628858411157
4,87.89583300121451
4,89.80357099410526
4,89.80357099410526
4,93.60790287826464
4,86.94500738406437
4,86.94500738406437
4,91.52288516061388
4,91.52288516061388
4,89.34075403794265
4,80.32072282194378
4,80.32072282194378
4,93.39358578753586
4,81.60306742245022
4,83.41115609863557
4,86.44333724116818
4,85.13938444184757
4,85.13938444184757
4,89.44702936092156
4,84.74840541217702
4,90.91474238086927
4,89.13985397273132
4,91.83752814653894
4,77.07414817496431
4,84.92519043095699
4,84.92519043095699
4,82.79609138980842
4,85.40037174283725
4,86.3308461136799
4,97.48564191125928
4,91.80405537752007
4,90.23067685046945
4,90.23067685046945
4,80.65625234400338
4,80.65625234400338
4,87.53247300640753
4,87.53247300640753
4,88.90488167077828
4,89.46269157411562
4,89.46269157411562
4,84.48131400429753
4,84.48131400429753
4,91.27377973977411
4,81.4922966703895
4,85.02024638545677
4,82.85387841148908
4,82.85387841148908
