# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,80.66419703118449,B-,false
3,81.81509966429729,B-,false
3,76.45954800371811,C,true
3,80.1573895673329,B-,false
3,85.71157351194627,B,false
3,76.49742210367182,C,false
3,80.71609911466473,B-,false
2,77.14661369686532,C+,false
2,75.33734836564717,C,false
2,75.741059983164,C,false
2,71.13308825818386,C-,false
3,76.87040383002606,C,false
3,72.57052454442972,C-,false
4,78.9968282988211,C+,false
4,76.0460537204303,C,false
4,73.63754771431182,C,false
4,77.26252613794674,C+,false
4,76.54772881113702,C,false
4,71.90196410102187,C-,true
4,75.10364217351305,C,false
4,73.08330294948641,C,false
4,76.52591206830225,C,false
4,76.969751803332,C,false
4,76.59163144770648,C,false
4,76.67280776478042,C,false
4,78.06298254013798,C+,false
4,78.3870097052064,C+,false
4,77.28905628305505,C+,false
4,73.54390767403305,C,false
4,78.28752223328893,C+,false
4,80.1749176565752,B-,false
3,72.52905141849185,C-,false
3,73.07753955133921,C,false
3,78.3334986692445,C+,false
4,74.04888750944868,C,false
4,74.76146198588481,C,false
4,76.20955054005803,C,false
4,79.32770986631343,C+,false
4,75.21504402820234,C,false
4,79.14434551383536,C+,false
4,75.00048711895057,C,false
4,74.8461860443927,C,false
4,78.15225158685621,C+,false
4,77.64746344000511,C+,false
4,75.29686510015962,C,false
4,74.12589854639093,C,false
4,77.59400958404314,C+,false
4,78.62297645487729,C+,false
4,78.67469677215499,C+,false
4,78.27704441565587,C+,false
4,75.84127925162917,C,false
4,79.9726769088388,C+,false
4,75.4152128659641,C,false
4,76.1976104936479,C,false
4,74.8741895186335,C,false
4,76.08680115217759,C,false
4,76.8821555784319,C,false
4,75.19930166377235,C,false
4,73.17138136073197,C,false
4,76.99907089108888,C,false
4,76.87841824340829,C,false
4,72.86362438095941,C-,true
4,76.41920648632791,C,false
4,77.16652909222461,C+,false
4,76.9038973030878,C,false
4,75.38164278918946,C,false
4,76.45651703935096,C,false
4,76.45225211534668,C,false
4,72.79338357364719,C-,true
4,80.32722940553094,B-,false
4,77.18701007289074,C+,false
4,74.17759460425899,C,false
4,78.0511783250801,C+,false
4,79.05667230323276,C+,false
4,76.34052277632858,C,false
4,75.9070173474928,C,false
4,75.89188767478043,C,false
4,77.744764329132,C+,false
4,75.5543759904148,C,false
4,77.10164939950901,C+,false
4,76.60799320719609,C,false
3,72.39446230205972,C-,true
3,72.07769822852704,C-,false
3,77.7457681473297,C+,false
4,71.14629768006094,C-,false
4,82.53965270091611,B-,false
4,80.78791056351136,B-,false
4,78.66168686802806,C+,true
4,82.88314377102674,B-,false
4,75.92562133220507,C,false
3,79.32595153314742,C+,false
3,73.98153058025925,C,false
3,75.80780665815838,C,false
3,78.0962009875415,C+,false
3,76.6742911713715,C,false
3,73.70952165605928,C,false
3,73.88441970065944,C,false
3,73.5887187998465,C,false
3,77.45490260821629,C+,false
3,75.99560235135175,C,false
3,73.68458451200931,C,false
3,73.606964284441,C,false
3,77.61760495141628,C+,false
3,75.80303630290179,C,false
4,78.89832183537271,C+,false
4,75.02318912429197,C,true
4,79.78423541382838,C+,false
3,77.27887611923954,C+,true
4,74.8044686253955,C,false
4,80.67973563433597,B-,false
4,77.7105643905171,C+,true
4,80.46148309357467,B-,false
4,81.63833753426333,B-,false
4,78.9963152840626,C+,false
3,79.40601668675161,C+,true
3,75.15135431046876,C,false
3,75.33330524628875,C,false
3,75.34729132785338,C,false
3,81.89874980111,B-,false
3,78.00536301201213,C+,false
3,77.27894676723228,C+,false
3,72.82467049232324,C-,false
3,72.27490769835813,C-,false
3,74.10952434581702,C,false
3,75.6653075342365,C,false
3,71.89772568117829,C-,false
3,77.357814779904,C+,false
3,77.12525729171723,C+,false
3,74.06729340318819,C,false
4,76.70635677431287,C,false
4,74.98787780926726,C,false
4,73.01662215234708,C,false
4,71.45801906516789,C-,false
4,78.730573345139,C+,false
4,72.19636454363501,C-,true
4,75.32836286356337,C,false
4,80.92426277463242,B-,false
4,75.47870015932084,C,false
4,76.14618399540133,C,false
4,77.15953627874309,C+,false
4,75.02170038239991,C,false
4,74.30853574268542,C,false
4,77.44400901111665,C+,false
