# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,61.10158818124391,D-,false
3,59.58572557151922,F+,false
3,61.744879135183496,D-,false
3,58.64562470450924,F+,false
3,60.822032611745556,D-,false
3,62.03668347810092,D-,false
3,63.101507759118526,D,false
3,63.289452888264954,D,false
3,64.40778307274608,D,false
3,60.295195173545565,D-,false
3,60.54737860751089,D-,false
4,63.53902365739178,D,false
4,69.22842249984055,D+,true
4,70.6277298020351,C-,false
3,70.27554386254585,C-,false
3,64.4056710108222,D,false
3,61.36086666428523,D-,false
4,63.73995811523574,D,false
4,69.48716558044912,D+,false
4,71.70950956969084,C-,false
3,70.2637539571588,C-,false
3,60.865122800788676,D-,false
3,62.70104767385971,D-,false
4,63.21876441644558,D,false
4,69.73175716138705,D+,true
4,67.95506950079123,D+,false
3,65.80256220806876,D,false
3,64.32012711845178,D,false
3,62.27890628824628,D-,false
3,61.10323145823857,D-,false
3,59.32335379314843,F+,false
3,60.07689878295298,D-,false
3,61.34834186362333,D-,false
3,61.93718796048579,D-,false
3,59.627294866997126,F+,false
3,62.33106368652051,D-,false
3,58.34711429437945,F+,false
3,57.92561420996264,F+,false
3,63.678559328445196,D,false
3,62.33442380542529,D-,false
3,62.411877723721396,D-,false
3,60.66043932336479,D-,false
3,64.1518863712162,D,false
3,62.585526377934045,D-,false
4,61.101982505313615,D-,false
4,70.2980034693767,C-,false
4,73.40228522187297,C,false
4,66.0066295080367,D,true
4,69.30799211671467,D+,false
4,66.33257616177005,D,true
4,71.82764271381632,C-,true
4,70.63313731890413,C-,true
4,68.10100493662328,D+,false
3,69.04388235014001,D+,false
3,60.562018951389376,D-,false
3,60.07754802809362,D-,false
3,63.27830985891445,D,false
3,59.46807421601422,F+,false
3,63.73542510993387,D,false
3,61.43812735417462,D-,false
3,60.987381369559266,D-,false
3,63.60815722553765,D,false
4,64.47083820012784,D,false
4,66.6928814330965,D,false
4,69.4849709890684,D+,false
3,66.64110938387537,D,false
3,62.44668393402322,D-,false
3,62.2791905525616,D-,false
3,60.78461494431887,D-,false
3,64.745659142853,D,false
3,60.32414076582852,D-,false
3,63.73116050813669,D,false
3,59.443394291337334,F+,false
3,60.03132583619944,D-,false
3,61.19581419638126,D-,false
4,57.35764322693211,F+,false
4,65.96934456777034,D,true
4,66.82127296057945,D,true
3,69.42314901790965,D+,false
3,60.909857663568644,D-,false
3,64.99331911420659,D,false
3,59.24672775298434,F+,false
3,62.667954653627746,D-,false
3,62.65192019794782,D-,false
3,63.76359181282659,D,false
3,64.14848807903257,D,false
3,64.11738182992643,D,false
3,63.152804600721446,D,false
3,59.69720066694136,F+,false
3,62.040256314045386,D-,false
4,63.030282574463314,D,false
4,66.26091389369363,D,false
4,71.26727059239867,C-,false
3,67.43929932299024,D+,false
3,61.364341637744246,D-,false
3,62.738203179071824,D-,false
4,63.30916144010802,D,false
4,68.8369839563048,D+,false
4,70.43401302551096,C-,true
3,69.01350978383618,D+,true
3,61.07703164071181,D-,false
3,62.40205457383946,D-,false
4,63.34253945789875,D,false
4,67.90194911148866,D+,true
4,67.30822802853635,D+,false
3,65.40886345808399,D,false
3,61.86574533934001,D-,false
3,61.08294759280191,D-,false
3,60.96971824025111,D-,false
3,60.131808229013515,D-,false
3,59.57260767918478,F+,false
3,62.375260155602916,D-,false
3,61.15952827220834,D-,false
4,60.518263366160454,D-,false
4,71.47494069739531,C-,true
