group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
5,7,3,2,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
3,7,3,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
2,7,2,0,0.125000,13
