# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,63.120886221668634,D,true
3,67.44472328474049,D+,true
2,66.24992589603345,D,true
2,57.43521309085722,F+,false
2,53.0156039091624,F,false
2,58.73334592687189,F+,false
2,56.76570187450006,F,false
2,58.938871427549834,F+,false
2,56.00272882273022,F,false
2,55.22246366079479,F,false
2,54.51952235462101,F,false
2,55.2656902465872,F,false
2,54.482175969849536,F,false
2,55.602150619396994,F,false
2,55.324024613381575,F,false
2,55.25960108156374,F,false
2,57.6224739631978,F+,false
3,58.410102223513505,F+,false
3,67.78740608045722,D+,false
3,69.11926666282267,D+,true
2,67.34443768552838,D+,false
2,52.87677665123164,F-,false
2,57.475935417287424,F+,false
2,57.31144122521068,F+,false
2,56.612100526089726,F,false
2,54.92202193930245,F,false
2,52.295264485219306,F-,false
2,58.237601360683364,F+,false
2,55.12624895372019,F,false
2,51.2603977645651,F-,false
2,57.29843403939904,F+,false
2,54.94411478033558,F,false
2,58.174945867128905,F+,false
2,57.61872703943677,F+,false
2,56.43555412601504,F,false
2,56.96797958576426,F,false
2,55.65388113804263,F,false
2,56.92710236482426,F,false
2,55.84685082345744,F,false
2,56.33447620855606,F,false
2,55.00310550039579,F,false
2,57.9862180539248,F+,false
2,56.549113326337356,F,false
2,58.01318901043088,F+,false
2,55.06421427022402,F,false
2,55.59163402448961,F,false
2,56.59374907889914,F,false
2,55.788313773249456,F,false
2,55.96537902380161,F,false
2,54.289564543864486,F,false
2,56.156868784180446,F,false
2,55.04591204007514,F,false
2,54.97438554503369,F,false
2,57.0460187507842,F+,false
2,55.20447612347799,F,false
2,56.93214300203494,F,false
2,55.77781830159086,F,false
2,57.61996967633722,F+,false
2,58.49086470326065,F+,false
3,53.411527735342545,F,false
3,67.97250952991486,D+,true
3,64.3019375673848,D,false
4,65.3625529869708,D,false
4,70.7157375952219,C-,false
4,69.36629597175947,D+,true
4,69.96494401324126,D+,false
4,71.00514449276211,C-,false
4,71.17971569021987,C-,false
4,69.93726403284248,D+,false
4,75.51159281926402,C,true
4,72.1334929342163,C-,true
3,71.43191550548225,C-,false
3,64.10414279107371,D,false
3,66.33613337223048,D,false
3,66.00420874161532,D,false
3,65.10348623932663,D,false
3,63.39398507410577,D,false
3,60.72564246285671,D-,false
3,61.20095035507143,D-,false
3,63.18001130022518,D,false
3,63.637068891085725,D,false
3,64.16536856173784,D,false
3,62.58671340943669,D-,true
3,62.25990159692979,D-,true
3,63.94314936450959,D,false
3,64.4070088198773,D,false
3,63.94866649961043,D,false
3,59.900043394606215,F+,false
3,63.193883844152865,D,false
2,59.76393157181781,F+,true
2,56.82436876443284,F,false
2,53.370283391268714,F,false
2,57.075079878661505,F+,false
3,55.047537321093834,F,false
3,71.72335924321811,C-,false
3,66.12091500800804,D,false
2,67.2404439135278,D+,true
3,54.6009492640722,F,false
3,57.76643272647477,F+,false
4,60.22759339667573,D-,true
4,65.13078609160459,D,true
4,66.04555814022255,D,false
3,65.9695972781136,D,false
2,61.36589187578289,D-,false
2,54.361429844352784,F,false
3,57.29755007630083,F+,false
4,70.24571276326793,C-,false
4,70.90927102104762,C-,true
3,70.24697623732999,C-,false
3,63.84623480311393,D,false
3,66.88270619527488,D,false
3,61.85940758100461,D-,true
3,62.5603635704827,D-,false
2,61.37606648489974,D-,false
3,50.54971377326717,F-,false
3,60.3659906550834,D-,false
3,59.84834819653001,F+,true
2,59.8485986065297,F+,true
2,57.896300852074546,F+,false
2,57.19810576545456,F+,false
2,58.225365199057876,F+,false
2,58.90495347850385,F+,false
2,53.907219073241464,F,false
2,57.546225207806934,F+,false
2,52.85112940115337,F-,false
2,54.758071787952645,F,false
2,54.85700940403244,F,false
2,56.31379813499191,F,false
2,56.71431506558435,F,false
2,55.5904609072452,F,false
2,54.0672444231431,F,false
2,56.02120647257113,F,false
2,55.840954537325224,F,false
2,57.804356320315165,F+,false
2,59.22061891269319,F+,false
2,56.48514580704871,F,false
2,56.25060156284272,F,false
2,55.17650719647952,F,false
2,59.206980292461466,F+,false
2,56.98014090878102,F,false
2,57.21683822026006,F+,false
4,57.419932373416216,F+,false
4,73.82104277389202,C,false
4,68.263589296071,D+,true
3,68.71344025121464,D+,false
3,61.277085581833425,D-,true
3,58.95127169339961,F+,false
2,61.036787652752764,D-,false
2,53.82024262645015,F,false
2,53.862876300812225,F,false
2,56.68002592208662,F,false
2,55.23798075126598,F,false
2,55.55104038787544,F,false
2,55.07155091509254,F,false
2,51.988660905025654,F-,false
2,55.14595579543267,F,false
3,55.835826414218126,F,false
3,70.12171502319325,C-,false
3,70.09669533743185,C-,true
2,67.04608015821847,D+,false
2,58.395586740097386,F+,false
2,56.879590427762295,F,false
2,58.57304056246962,F+,false
3,53.71326967348207,F,false
4,69.6135278602817,D+,true
4,73.23651959809948,C,false
4,73.06326431176265,C,false
3,77.02401809232988,C+,false
3,66.26287799614622,D,false
2,71.1455151024079,C-,false
2,54.95230337113458,F,false
2,54.89880882155438,F,false
2,54.54626072709623,F,false
3,54.80149128380059,F,false
3,66.70879455231463,D,true
3,66.74187571043042,D,true
3,70.67288616657349,C-,false
3,68.55001786576017,D+,false
3,63.58731743962275,D,false
2,68.4372514134827,D+,false
2,56.09574059476271,F,false
2,57.233552309017796,F+,false
2,53.16834610104609,F,false
2,55.23132921304489,F,false
3,51.283136165477075,F-,false
4,68.91039703057125,D+,false
4,71.60369291796141,C-,false
3,72.70983952580025,C-,false
2,72.30788827723195,C-,false
2,57.64542075175266,F+,false
2,57.010957805603624,F+,false
2,57.607234495284956,F+,false
2,55.560799767223216,F,false
2,55.069754915241745,F,false
2,56.59704846500284,F,false
2,57.14572622526353,F+,false
2,55.15359128555926,F,false
2,56.075289432097634,F,false
2,56.255575623479636,F,false
2,57.765786073576095,F+,false
# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
