# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,57.76657474089247,F+,false
3,56.995127132868376,F,false
3,56.940751303001626,F,false
3,64.59490182033065,D,false
3,62.087281229361416,D-,false
3,64.69955177575731,D,false
3,62.8198421941634,D-,true
3,61.7301322707826,D-,false
2,60.95940543144094,D-,false
2,50.825778046224116,F-,false
2,47.656143456932384,F-,false
2,49.79210842750014,F-,false
2,48.98850548823748,F-,false
2,48.34406787631474,F-,false
2,47.56931241612501,F-,false
2,49.5662805225852,F-,false
2,49.13368943563636,F-,false
3,49.193213679331805,F-,false
3,59.873131487217634,F+,false
3,58.112056390107945,F+,false
3,55.63221034375347,F,false
3,60.45089825074763,D-,true
3,61.823346043642516,D-,false
2,58.92268218220551,F+,true
2,49.74894089946361,F-,false
2,49.804671094342766,F-,false
2,50.848429619406275,F-,false
2,49.34773316878271,F-,false
2,47.28700096845579,F-,false
2,51.46389427465192,F-,false
2,47.77947674923711,F-,false
2,49.2210223044424,F-,false
3,49.35479699796391,F-,false
3,59.61433080370423,F+,true
3,67.88496332248098,D+,false
2,60.26297367709679,D-,false
2,49.059618547944964,F-,false
2,49.50701865254653,F-,false
2,48.55361667782206,F-,false
2,47.1420851470803,F-,false
2,49.09931506491572,F-,false
3,52.119007934255976,F-,false
4,62.43745029375609,D-,true
4,70.55871433631653,C-,true
3,71.95837734303713,C-,false
2,64.82811863655286,D,false
2,50.24977680859551,F-,false
2,51.71527940870205,F-,false
2,48.49168385910052,F-,false
2,48.013998851030834,F-,false
2,48.27171954744931,F-,false
3,47.49949002884592,F-,false
3,61.475388460557355,D-,true
3,60.07708952782627,D-,true
2,60.93175906549715,D-,false
2,49.32967538782931,F-,false
2,49.51187881790694,F-,false
2,48.18415879057123,F-,false
2,50.98896027353679,F-,false
3,46.7441384702151,F-,false
3,64.27815824233328,D,true
3,63.79406043602296,D,false
2,62.63641261242003,D-,false
2,48.29280784246095,F-,false
2,50.9505830008541,F-,false
2,49.84518142796136,F-,false
2,50.60342165577304,F-,false
2,51.37712026041355,F-,false
2,47.49527236656914,F-,false
2,48.09106242630795,F-,false
2,51.92190610264099,F-,false
2,50.235332696008726,F-,false
2,47.96290003737227,F-,false
2,50.3931128854549,F-,false
3,50.19792395803494,F-,false
3,64.8385313253248,D,true
3,66.33494691539708,D,true
2,61.62720092920079,D-,false
3,47.86195938496903,F-,false
3,61.535575756687734,D-,false
