# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,61.41794935401098,D-,false
3,61.50622173034098,D-,false
2,59.31877675464315,F+,true
2,47.4147721235247,F-,false
2,48.152916492655535,F-,false
2,45.6491592668226,F-,false
2,45.19273177926755,F-,false
3,46.65801946148775,F-,false
4,64.88878914601264,D,false
4,63.254274641713714,D,false
3,63.34990696754556,D,false
3,53.88197754982672,F,false
4,54.65341758975918,F,false
3,59.96192835658963,F+,true
3,57.29753986059075,F+,false
2,57.641919762707076,F+,true
2,46.07832805166867,F-,false
2,43.88662452194399,F-,false
2,46.40250789506806,F-,false
2,49.400993136290886,F-,false
3,49.65574403809631,F-,false
3,60.975681424484954,D-,false
3,60.04577897482072,D-,false
2,64.11714980964341,D,true
2,47.70501353273056,F-,false
2,45.95921163736341,F-,false
2,46.6031809477183,F-,false
2,46.898761687110216,F-,false
2,46.858316584913126,F-,false
2,45.87244632977317,F-,false
2,45.11060397644952,F-,false
2,47.571265527970965,F-,false
3,48.065186888506524,F-,false
3,56.504085700381665,F,false
3,57.9545430782947,F+,false
2,60.20790874366653,D-,false
2,48.10113646900497,F-,false
2,46.90228962088083,F-,false
2,47.90713880866873,F-,false
2,44.64921553537115,F-,false
2,47.20433540093752,F-,false
2,46.192761192137645,F-,false
2,47.804027854843184,F-,false
2,47.048941318374446,F-,false
2,48.19515853847706,F-,false
2,44.37746984465374,F-,false
2,47.85493078861232,F-,false
3,47.99202499800008,F-,false
3,60.95114542800538,D-,true
3,61.781908890114735,D-,false
2,65.9613747440137,D,false
2,43.75326067834063,F-,false
2,47.92401693602054,F-,false
4,44.50234351454989,F-,false
4,66.96488991579179,D,true
4,71.37246131799532,C-,true
2,70.89220968489542,C-,true
2,48.22895730322523,F-,false
2,47.21678258104877,F-,false
3,46.786715620728955,F-,false
3,66.89769123948163,D,false
3,64.81829123144239,D,false
2,60.74677163470768,D-,false
2,45.004040461791,F-,false
2,47.24066618994993,F-,false
2,49.996795077872655,F-,false
2,47.168773774844595,F-,false
2,46.47353637328271,F-,false
2,45.42932756157526,F-,false
2,45.9148143279027,F-,false
3,46.462249076030545,F-,false
3,58.5905904621474,F+,true
3,61.61035657712307,D-,false
2,60.79328387809119,D-,true
2,49.63281175486361,F-,false
2,47.11538312208632,F-,false
2,45.41163409437824,F-,false
3,49.42142577999695,F-,false
3,63.73259641372996,D,false
3,65.05814444773024,D,false
3,64.38405144637461,D,false
3,60.56989660074162,D-,false
3,61.02636565974298,D-,false
2,61.57977983213792,D-,true
2,47.35426988635824,F-,false
2,47.43010287651051,F-,false
2,47.454843309284655,F-,false
2,47.175159422875595,F-,false
2,47.29434906734735,F-,false
2,45.934941439368956,F-,false
3,45.48819986914799,F-,false
3,62.19269380946323,D-,true
3,64.893218459638,D,false
3,63.36695735457163,D,false
3,55.84581929337125,F,false
4,64.49552419001593,D,false
3,71.52113777453621,C-,false
3,60.253527134015236,D-,false
2,60.8147019976347,D-,true
2,47.342355742988616,F-,false
2,45.61401141246193,F-,false
3,45.583458773509726,F-,false
3,65.25032394490943,D,false
3,62.43313485144739,D-,true
2,61.09549432136638,D-,true
2,46.94922326525604,F-,false
2,47.07553662123271,F-,false
2,47.49371646226124,F-,false
2,47.328498242499265,F-,false
2,47.88004469188376,F-,false
2,47.214719471620924,F-,false
3,43.97875556121546,F-,false
3,58.171900713139756,F+,false
4,59.760356660494196,F+,true
4,65.56446198236739,D,false
4,65.83175907578962,D,false
3,64.9747636150899,D,false
2,56.9567344366727,F,false
2,47.816413780288656,F-,false
2,48.12820557331066,F-,false
3,46.38577235107209,F-,false
3,60.73891712914945,D-,true
4,64.1228209711482,D,true
3,71.45453968199908,C-,false
3,62.691339678260604,D-,false
2,61.20682797230591,D-,false
2,47.474418284079675,F-,false
2,44.56126388936737,F-,false
3,47.459738246907335,F-,false
3,62.60423396500714,D-,false
3,63.96923330297053,D,false
2,62.396672016604406,D-,false
2,49.16743104146657,F-,false
2,46.65756597122682,F-,false
2,45.17880027688967,F-,false
2,47.95187608829165,F-,false
2,45.59160311085562,F-,false
2,49.427163674333066,F-,false
2,47.157926892737876,F-,false
