# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,48.37609922970134,F-,false
3,50.78957115763273,F-,false
3,47.562660458567116,F-,false
3,53.67987280059151,F,false
3,52.67985260640183,F-,false
3,52.425017892136026,F-,false
3,51.32333904851626,F-,false
3,50.50474275027892,F-,false
4,49.42709645584939,F-,false
4,59.854941147448685,F+,false
4,63.87707534803455,D,false
4,63.050744838653074,D,false
4,56.56115490099073,F,true
4,57.93084808256399,F+,false
3,57.00336553488462,F+,true
3,49.96349802116613,F-,false
3,55.803080886548464,F,false
4,54.65748937765525,F,false
4,56.55990252539282,F,false
4,59.54606375862143,F+,false
3,54.53067662733309,F,false
3,51.59789700847928,F-,false
4,54.38650087630319,F,false
4,61.343278797594046,D-,false
4,63.048992120288304,D,false
3,59.679803252344065,F+,false
3,52.96259682433683,F-,false
3,51.07590282465622,F-,false
3,52.66939431681409,F-,false
3,51.501856497837096,F-,false
3,55.45964370916967,F,false
3,51.55402822807501,F-,false
3,54.50843809849943,F,false
3,52.05271447906665,F-,false
3,53.176905345129775,F,false
3,52.8396186642496,F-,false
3,53.31444262209287,F,false
3,51.34332753330197,F-,false
4,51.05170559049809,F-,false
4,62.93950482395234,D-,false
4,64.56742968683416,D,false
3,63.54018952398557,D,false
3,51.144402911042505,F-,false
3,53.46733428073589,F,false
3,51.097257851326816,F-,false
3,49.916896890248786,F-,false
3,48.70579463714741,F-,false
3,53.60365042049057,F,false
3,51.605487303449706,F-,false
4,52.6257902339796,F-,false
4,57.99554352500198,F+,false
4,60.61872754013372,D-,false
3,55.56682768439634,F,false
3,53.408896062871214,F,false
4,52.551951688350705,F-,false
4,62.91482909084741,D-,false
