# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,56.70784437195384,F,false
3,55.76823635441976,F,false
2,53.68677962653046,F,false
2,42.3241300346305,F-,false
2,43.54374465342164,F-,false
3,44.520591629132035,F-,false
3,54.60789332807609,F,true
3,52.82201607775786,F-,false
2,53.62666171258235,F,true
2,40.67318705819641,F-,false
3,44.166685538149785,F-,false
3,58.54984310813851,F+,false
3,60.16892584633198,D-,false
2,57.33835470961519,F+,false
2,45.19248727653212,F-,false
2,43.59404532795997,F-,false
2,42.11705489923939,F-,false
2,40.85288719223196,F-,false
2,42.96491419309939,F-,false
2,41.81492032977867,F-,false
2,42.569696387791915,F-,false
2,42.739252594745224,F-,false
2,42.59647642093592,F-,false
2,44.26996157098386,F-,false
2,41.99523334151941,F-,false
2,42.955393411041534,F-,false
3,44.5489070832221,F-,false
3,57.42103998444289,F+,false
3,58.4676871615587,F+,true
2,54.74552757997252,F,false
2,43.59259761711701,F-,false
2,44.62155957558105,F-,false
2,45.21006205473925,F-,false
3,42.940056196946436,F-,false
3,59.60828192784191,F+,true
4,59.93121499106484,F+,false
3,68.95080761206425,D+,false
3,53.44833392246547,F,true
3,53.325354604739196,F,false
2,55.34986130782781,F,true
2,42.809377141999164,F-,false
2,41.63207757130834,F-,false
2,42.84382673078941,F-,false
2,44.86340419937745,F-,false
4,41.5558576790025,F-,false
4,61.51685056906621,D-,true
4,63.177874558656455,D,false
3,65.87052169340596,D,false
3,55.14196459079251,F,false
2,55.691416066504914,F,true
3,45.09483344494489,F-,false
3,59.204212122929476,F+,true
3,59.054700950429584,F+,false
2,60.67323680298566,D-,false
2,43.36148473712934,F-,false
2,41.30182449651873,F-,false
3,45.13389389588949,F-,false
3,53.91641623938822,F,false
3,55.23132414238198,F,true
2,54.11985115288359,F,false
2,42.28184203923352,F-,false
