# num_agents: 60
# min_agents_per_group: 3
# max_agents_per_group: 4
# letter_grades: true
# grading_error_alpha: 150.0
# grading_error_beta: 150.0
# agent_effort_alpha: 5.0
# agent_effort_beta: 3.0
# agent_std_effort: 0.01
# divorce_constant: 100.0
# agent_tolerance_alpha: 3.0
# agent_tolerance_beta: 5.0
# currseed: 1
group_count,group_payoff,step_grade,loafing_detected
3,73.40415637183311,C,false
3,68.90873577789579,D+,true
4,75.18353516022196,C,false
4,75.70008799019752,C,false
4,74.95721525205063,C,false
4,76.41906419738001,C,false
4,79.04968269051989,C+,false
4,78.37416962114463,C+,false
4,77.27024583077707,C+,false
4,77.1602804208957,C+,false
4,70.25753200669367,C-,false
4,75.00208845011649,C,false
4,75.59231008343951,C,false
4,73.67210267222757,C,false
4,74.72691232289941,C,false
4,73.23885119542555,C,false
4,76.99479622727064,C,false
4,74.66481106444851,C,false
4,76.30542432202495,C,false
4,76.56266890429715,C,false
4,76.52200547027064,C,false
4,75.9170747305895,C,false
4,79.56959740792246,C+,false
4,78.44196147654023,C+,false
4,74.4963721281284,C,false
4,73.23634316674591,C,false
4,74.86681252034538,C,false
4,77.28624968186104,C+,false
4,77.38109593045041,C+,false
4,74.30707867342001,C,false
4,70.2950243630049,C-,false
4,74.32639667205542,C,false
4,76.4221285396554,C,false
4,78.35215699751149,C+,false
4,74.86064256108008,C,false
4,77.25272168812997,C+,false
4,74.42878921897214,C,false
4,77.25377972698479,C+,false
4,78.84282268833243,C+,false
4,76.12213318688663,C,false
4,76.45450982632065,C,false
4,78.2282860310865,C+,false
4,70.71826712703458,C-,false
4,78.11694719061508,C+,false
4,73.9208194207308,C,false
4,79.1469003619531,C+,false
4,73.91802370735104,C,false
4,80.29228504311774,B-,false
4,72.14062866585209,C-,false
4,77.17645653787135,C+,false
4,74.55060445873227,C,false
4,75.58236482778882,C,false
4,74.30127340743853,C,false
4,76.60267533306265,C,false
4,74.44253968562286,C,false
4,76.58647525253218,C,false
4,76.07064366262331,C,false
4,72.58378530938144,C-,false
4,80.12314237366944,B-,false
4,75.95577527846416,C,false
4,74.50739805194252,C,false
4,73.84693402864676,C,false
4,76.83633780231756,C,false
4,75.8132495458085,C,false
4,77.09476887749054,C+,false
4,76.06909338637038,C,false
4,73.84951644688942,C,false
