group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
5,9,3,2,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
4,9,3,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
3,9,2,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
2,9,1,1,0.125000,13
1,9,0,1,0.125000,13
1,9,0,1,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
0,9,0,0,0.125000,13
group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,9,4,1,0.125000,13
5,9,4,1,0.125000,13
5,9,4,1,0.125000,13
5,9,4,1,0.125000,13
